Region,Provincia,Distrito,Ubigeo,Votosemitidos,Electores,N_Partidos,P_ausentismo,Año
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2679.0,3324.0,8.0,0.194043321299639,2014
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2679.0,3324.0,8.0,0.194043321299639,2014
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2679.0,3324.0,8.0,0.194043321299639,2014
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2679.0,3324.0,8.0,0.194043321299639,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,1851.0,2250.0,6.0,0.17733333333333334,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2052.0,2420.0,9.0,0.15206611570247933,2014
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2875.0,3336.0,4.0,0.138189448441247,2014
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2875.0,3336.0,4.0,0.138189448441247,2014
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2875.0,3336.0,4.0,0.138189448441247,2014
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2875.0,3336.0,4.0,0.138189448441247,2014
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2875.0,3336.0,4.0,0.138189448441247,2014
HUANCAVELICA,TAYACAJA,SURCUBAMBA,090717,2875.0,3336.0,4.0,0.138189448441247,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,090718,1987.0,2353.0,8.0,0.15554611134721633,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,AMARILIS,100102,39029.0,49221.0,16.0,0.2070660896771703,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHINCHAO,100103,12707.0,16283.0,12.0,0.21961554996008106,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,CHURUBAMBA,100104,10564.0,12875.0,8.0,0.17949514563106797,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,MARGOS,100105,4077.0,5249.0,10.0,0.2232806248809297,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,3740.0,3821.0,5.0,0.02119863909971212,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,3170.0,3740.0,9.0,0.15240641711229946,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,2512.0,3227.0,6.0,0.22156801983266192,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,11672.0,14388.0,10.0,0.18876841812621628,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,YARUMAYO,100110,2036.0,2408.0,7.0,0.15448504983388706,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,PILLCO MARCA,100111,14150.0,17284.0,14.0,0.18132376764637814,2014
HUANUCO,HUANUCO,YACUS,100112,2059.0,2267.0,4.0,0.0917512130569034,2014
HUANUCO,HUANUCO,YACUS,100112,2059.0,2267.0,4.0,0.0917512130569034,2014
HUANUCO,HUANUCO,YACUS,100112,2059.0,2267.0,4.0,0.0917512130569034,2014
HUANUCO,HUANUCO,YACUS,100112,2059.0,2267.0,4.0,0.0917512130569034,2014
HUANUCO,HUANUCO,YACUS,100112,2059.0,2267.0,4.0,0.0917512130569034,2014
HUANUCO,HUANUCO,YACUS,100112,2059.0,2267.0,4.0,0.0917512130569034,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,CAYNA,100202,2268.0,2746.0,5.0,0.17407137654770574,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,COLPAS,100203,1657.0,2135.0,6.0,0.22388758782201404,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,CONCHAMARCA,100204,3640.0,4286.0,8.0,0.1507232851143257,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,HUACAR,100205,4984.0,6206.0,7.0,0.1969062197873026,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN FRANCISCO,100206,1543.0,1889.0,10.0,0.18316569613552144,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,SAN RAFAEL,100207,5531.0,6871.0,11.0,0.19502255857953718,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,AMBO,TOMAY KICHWA,100208,2439.0,2912.0,7.0,0.1624313186813187,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,CHUQUIS,100307,2235.0,2748.0,10.0,0.18668122270742357,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,MARIAS,100311,2980.0,3681.0,5.0,0.1904373811464276,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,PACHAS,100313,3723.0,4697.0,6.0,0.20736640408771556,2014
HUANUCO,DOS DE MAYO,QUIVILLA,100316,836.0,1040.0,3.0,0.19615384615384615,2014
HUANUCO,DOS DE MAYO,QUIVILLA,100316,836.0,1040.0,3.0,0.19615384615384615,2014
HUANUCO,DOS DE MAYO,QUIVILLA,100316,836.0,1040.0,3.0,0.19615384615384615,2014
HUANUCO,DOS DE MAYO,QUIVILLA,100316,836.0,1040.0,3.0,0.19615384615384615,2014
