Region,Provincia,Distrito,Ubigeo,Votosemitidos,N_Partidos,P_ausentismo,Año,Utilidad
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,30315,4877.0,2.0,0.3329263644779511,2022,4076913.76
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,30316,1014.0,4.0,0.1503409090909091,2022,-830792.1799999997
APURIMAC,ANDAHUAYLAS,HUAYANA,30317,534.0,5.0,0.1439499804100822,2022,388054.77
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,30318,1194.0,5.0,0.1429884049749447,2022,553686.9899999998
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,30319,1411.0,4.0,0.1779804267299912,2022,168357.84000000032
APURIMAC,ANTABAMBA,EL ORO,30402,403.0,4.0,0.19375,2022,550728.54
APURIMAC,ANTABAMBA,HUAQUIRCA,30403,912.0,3.0,0.2197884511414569,2022,991912.1500000004
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,30404,1048.0,3.0,0.2085594811401263,2022,922465.3599999977
APURIMAC,ANTABAMBA,OROPESA,30405,1036.0,5.0,0.1191501523762457,2022,429306.04
APURIMAC,ANTABAMBA,PACHACONAS,30406,786.0,5.0,0.142362977602108,2022,110261.5700000003
APURIMAC,ANTABAMBA,SABAINO,30407,705.0,3.0,0.1892030487541564,2022,862073.8999999994
APURIMAC,COTABAMBAS,COYLLURQUI,30502,3814.0,7.0,0.0934295015807504,2022,9866137.170000002
APURIMAC,COTABAMBAS,COTABAMBAS,30503,2343.0,6.0,0.1081236421063827,2022,5938887.149999999
APURIMAC,COTABAMBAS,HAQUIRA,30504,4692.0,5.0,0.1196812933713039,2022,7857391.300000001
APURIMAC,COTABAMBAS,MARA,30505,3088.0,6.0,0.1164790514992075,2022,5238850.25
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,30506,5624.0,3.0,0.2088639342120939,2022,34027865.49000001
APURIMAC,GRAU,CURPAHUASI,30602,1321.0,4.0,0.1729017614021723,2022,890416.4899999993
APURIMAC,GRAU,HUAYLLATI,30603,651.0,2.0,0.2496433773293091,2022,694984.9300000002
APURIMAC,GRAU,MAMARA,30604,503.0,3.0,0.2211783117580219,2022,725054.0099999998
APURIMAC,GRAU,MICAELA BASTIDAS,30606,626.0,3.0,0.2248563218390804,2022,586680.4499999997
APURIMAC,GRAU,PROGRESO,30607,1734.0,4.0,0.1603937026727724,2022,1701048.8599999994
APURIMAC,GRAU,PATAYPAMPA,30608,642.0,4.0,0.1836448084859326,2022,154938.0299999998
APURIMAC,GRAU,SAN ANTONIO,30609,265.0,3.0,0.259047127622979,2022,123739.35999999988
APURIMAC,GRAU,TURPAY,30610,373.0,2.0,0.3289485144080027,2022,732564.4800000002
APURIMAC,GRAU,VILCABAMBA,30611,629.0,2.0,0.3640046296296296,2022,470582.2000000002
APURIMAC,GRAU,VIRUNDO,30612,540.0,4.0,0.1802222222222222,2022,300849.6500000004
APURIMAC,GRAU,SANTA ROSA,30613,150.0,1.0,0.2463054187192118,2022,63505.03000000003
APURIMAC,GRAU,CURASCO,30614,659.0,2.0,0.328496015936255,2022,784180.1100000003
APURIMAC,CHINCHEROS,ONGOY,30702,1380.0,4.0,0.1491558286600644,2022,625722.04
APURIMAC,CHINCHEROS,OCOBAMBA,30703,3836.0,4.0,0.1714333219275444,2022,235968.150000006
APURIMAC,CHINCHEROS,COCHARCAS,30704,1220.0,5.0,0.1498687775623802,2022,19157.98999999976
APURIMAC,CHINCHEROS,ANCO-HUALLO,30705,5700.0,7.0,0.0959347276280891,2022,3099954.5199999986
APURIMAC,CHINCHEROS,HUACCANA,30706,3255.0,5.0,0.1298938138043804,2022,1716644.9299999997
APURIMAC,CHINCHEROS,URANMARCA,30707,1644.0,5.0,0.1459568593530857,2022,1802053.4799999984
APURIMAC,CHINCHEROS,RANRACANCHA,30708,2121.0,3.0,0.2292430981026967,2022,263813.4000000004
APURIMAC,CHINCHEROS,ROCCHACC,30709,1518.0,4.0,0.1703645192701927,2022,-584219.8899999978
APURIMAC,CHINCHEROS,EL PORVENIR,30710,995.0,4.0,0.1939717507329174,2022,1865520.2
APURIMAC,CHINCHEROS,LOS CHANKAS,30711,893.0,5.0,0.1566666666666666,2022,3401486.929999999
AREQUIPA,AREQUIPA,CAYMA,40102,53817.0,14.0,0.0488710545000127,2022,53695346.51
AREQUIPA,AREQUIPA,CERRO COLORADO,40103,95241.0,12.0,0.0568224899909927,2022,147479125.27000007
AREQUIPA,AREQUIPA,CHARACATO,40104,6433.0,7.0,0.1039267795353435,2022,13783042.01
AREQUIPA,AREQUIPA,CHIGUATA,40105,2606.0,8.0,0.0882260134183211,2022,4175377.73
AREQUIPA,AREQUIPA,LA JOYA,40106,17403.0,13.0,0.055886095876364,2022,44641244.99999997
AREQUIPA,AREQUIPA,MIRAFLORES,40107,35454.0,15.0,0.04597727628233,2022,25374053.430000003
AREQUIPA,AREQUIPA,MOLLEBAYA,40108,2085.0,11.0,0.0685954993911198,2022,4070499.799999999
AREQUIPA,AREQUIPA,PAUCARPATA,40109,79924.0,15.0,0.0465462698755994,2022,55065277.01000002
AREQUIPA,AREQUIPA,POCSI,40110,742.0,6.0,0.1179343971631205,2022,1060136.3699999996
AREQUIPA,AREQUIPA,POLOBAYA,40111,906.0,8.0,0.0966296928327645,2022,1605429.1800000002
AREQUIPA,AREQUIPA,QUEQUEÑA,40112,1577.0,8.0,0.0947577996715927,2022,9702764.11
AREQUIPA,AREQUIPA,SABANDIA,40113,3024.0,5.0,0.1441818956584057,2022,7412818.510000002
AREQUIPA,AREQUIPA,SACHACA,40114,18051.0,12.0,0.0593970816747874,2022,16159828.329999998
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,40115,689.0,8.0,0.086125,2022,3902092.73
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,40116,1178.0,6.0,0.1246597619301012,2022,7935754.27
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,40117,672.0,3.0,0.2608741537236161,2022,5029869.050000001
AREQUIPA,AREQUIPA,SOCABAYA,40119,38115.0,12.0,0.0587812014959325,2022,51270928.03000001
AREQUIPA,AREQUIPA,TIABAYA,40120,11399.0,7.0,0.1043668537525711,2022,47187523.05
AREQUIPA,AREQUIPA,UCHUMAYO,40121,11100.0,11.0,0.0674614104720824,2022,50346020.48
AREQUIPA,AREQUIPA,VITOR,40122,1894.0,8.0,0.0879269202087994,2022,4849965.699999999
AREQUIPA,AREQUIPA,YANAHUARA,40123,19284.0,13.0,0.0516127657615353,2022,2588376.0600000024
AREQUIPA,AREQUIPA,YARABAMBA,40124,2140.0,8.0,0.1014562115936946,2022,284667166.6
AREQUIPA,AREQUIPA,YURA,40125,15842.0,10.0,0.0722160548072956,2022,40452573.32
AREQUIPA,AREQUIPA,MARIANO MELGAR,40126,36480.0,12.0,0.0586484425797346,2022,26219451.06000001
AREQUIPA,AREQUIPA,JACOBO HUNTER,40127,29890.0,13.0,0.055655014976695,2022,23663082.040000003
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,40128,48285.0,11.0,0.0628020567464537,2022,50059987.310000025
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,40129,44065.0,15.0,0.0446713710299954,2022,17445965.11
AREQUIPA,CAYLLOMA,ACHOMA,40202,379.0,1.0,0.3585548885077187,2022,1811187.5900000008
AREQUIPA,CAYLLOMA,CABANACONDE,40203,1069.0,4.0,0.1372698414498115,2022,889333.9499999993
AREQUIPA,CAYLLOMA,CAYLLOMA,40204,1980.0,8.0,0.076042442524455,2022,1229114.3499999996
AREQUIPA,CAYLLOMA,CALLALLI,40205,1139.0,4.0,0.166133501001922,2022,1298688.12
AREQUIPA,CAYLLOMA,COPORAQUE,40206,666.0,6.0,0.1099541598248494,2022,3678416.860000001
AREQUIPA,CAYLLOMA,HUAMBO,40207,488.0,4.0,0.1586426414559014,2022,121939.41999999993
AREQUIPA,CAYLLOMA,HUANCA,40208,941.0,3.0,0.212075125973431,2022,3304370.1899999995
AREQUIPA,CAYLLOMA,ICHUPAMPA,40209,455.0,3.0,0.2035759525557426,2022,423588.2199999997
AREQUIPA,CAYLLOMA,LARI,40210,109.0,1.0,0.1087968127490039,2022,948730.1300000018
AREQUIPA,CAYLLOMA,LLUTA,40211,882.0,4.0,0.1452325885367239,2022,8077273.340000001
AREQUIPA,CAYLLOMA,MACA,40212,549.0,5.0,0.1313340725269247,2022,917375.4199999996
AREQUIPA,CAYLLOMA,MADRIGAL,40213,427.0,4.0,0.1480722683264177,2022,899016.0300000007
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,40214,699.0,4.0,0.1881035407725322,2022,766369.7100000009
AREQUIPA,CAYLLOMA,SIBAYO,40215,484.0,3.0,0.2068376068376068,2022,3278995.07
AREQUIPA,CAYLLOMA,TAPAY,40216,511.0,7.0,0.0820291278023236,2022,4389242.15
AREQUIPA,CAYLLOMA,TISCO,40217,778.0,6.0,0.0915255924804692,2022,2108503.2200000007
AREQUIPA,CAYLLOMA,TUTI,40218,478.0,2.0,0.3087855297157623,2022,67966.22999999975
AREQUIPA,CAYLLOMA,YANQUE,40219,1335.0,5.0,0.1243822542806788,2022,2033947.1799999988
AREQUIPA,CAYLLOMA,MAJES,40220,33468.0,10.0,0.0658886208073751,2022,35381136.08000001
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,40302,2722.0,7.0,0.1016646106929507,2022,8872553.250000002
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,40303,2123.0,7.0,0.0912573681561933,2022,13019082.64
AREQUIPA,CAMANA,MARISCAL CACERES,40304,3855.0,6.0,0.1104642904020896,2022,4838783.080000001
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,40305,4266.0,10.0,0.0714787328490718,2022,5114141.419999998
AREQUIPA,CAMANA,OCOÑA,40306,2446.0,9.0,0.0763149412210845,2022,3925104.41
AREQUIPA,CAMANA,QUILCA,40307,783.0,6.0,0.1324861755702577,2022,538760.7199999997
AREQUIPA,CAMANA,SAMUEL PASTOR,40308,8745.0,10.0,0.0693209865758589,2022,17991665.52
AREQUIPA,CARAVELI,ACARI,40402,2204.0,7.0,0.0930876487244411,2022,2892618.9700000007
AREQUIPA,CARAVELI,ATICO,40403,2652.0,7.0,0.1008771796559815,2022,6607093.930000002
AREQUIPA,CARAVELI,ATIQUIPA,40404,437.0,5.0,0.1639731350849032,2022,1672918.6599999997
AREQUIPA,CARAVELI,BELLA UNION,40405,1514.0,6.0,0.1255984480592062,2022,3732260.76
AREQUIPA,CARAVELI,CAHUACHO,40406,402.0,5.0,0.1300596462361168,2022,1006138.3200000004
AREQUIPA,CARAVELI,CHALA,40407,3474.0,11.0,0.0598973417155235,2022,13125699.61
AREQUIPA,CARAVELI,CHAPARRA,40408,1361.0,7.0,0.100294664284812,2022,1650669.130000003
AREQUIPA,CARAVELI,HUANUHUANU,40409,955.0,5.0,0.1288870748299319,2022,7138560.999999999
AREQUIPA,CARAVELI,JAQUI,40410,877.0,5.0,0.1414516129032258,2022,709998.9800000004
AREQUIPA,CARAVELI,LOMAS,40411,800.0,6.0,0.1214404998894049,2022,2671488.869999999
AREQUIPA,CARAVELI,QUICACHA,40412,948.0,5.0,0.1338938933957099,2022,3534820.12
AREQUIPA,CARAVELI,YAUCA,40413,1024.0,4.0,0.1785403620769474,2022,2355638.9399999985
AREQUIPA,CASTILLA,ANDAGUA,40502,621.0,7.0,0.0969570487353755,2022,5644008.640000001
AREQUIPA,CASTILLA,AYO,40503,264.0,5.0,0.1367875647668393,2022,2513487.64
AREQUIPA,CASTILLA,CHACHAS,40504,673.0,4.0,0.1097094316246553,2022,322594.20999999903
AREQUIPA,CASTILLA,CHILCAYMARCA,40505,515.0,2.0,0.289308247641581,2022,1283731.0799999996
AREQUIPA,CASTILLA,CHOCO,40506,534.0,8.0,0.072137443293206,2022,922897.7199999996
AREQUIPA,CASTILLA,HUANCARQUI,40507,1160.0,5.0,0.1463962307515513,2022,499091.06999999983
AREQUIPA,CASTILLA,MACHAGUAY,40508,326.0,4.0,0.1457821300563236,2022,3082121.5300000003
AREQUIPA,CASTILLA,ORCOPAMPA,40509,2023.0,7.0,0.0825724384278966,2022,7694577.849999998
AREQUIPA,CASTILLA,PAMPACOLCA,40510,1112.0,5.0,0.1215279771117677,2022,3728914.309999999
AREQUIPA,CASTILLA,TIPAN,40511,306.0,4.0,0.1795774647887323,2022,2374068.8800000004
AREQUIPA,CASTILLA,URACA,40512,3710.0,4.0,0.1676831975750098,2022,6310163.8100000005
AREQUIPA,CASTILLA,UÑON,40513,195.0,5.0,0.1423357664233576,2022,389295.36000000034
AREQUIPA,CASTILLA,VIRACO,40514,607.0,5.0,0.1112758564964447,2022,1143463.7500000005
AREQUIPA,CONDESUYOS,ANDARAY,40602,418.0,5.0,0.1386401326699834,2022,3284956.22
AREQUIPA,CONDESUYOS,CAYARANI,40603,1436.0,4.0,0.1439072280449099,2022,4052523.0500000007
AREQUIPA,CONDESUYOS,CHICHAS,40604,400.0,5.0,0.1257861635220125,2022,2057361.879999999
AREQUIPA,CONDESUYOS,IRAY,40605,486.0,6.0,0.1184210526315789,2022,3522251.309999999
AREQUIPA,CONDESUYOS,SALAMANCA,40606,452.0,5.0,0.1186351706036745,2022,3180402.9399999995
AREQUIPA,CONDESUYOS,YANAQUIHUA,40607,2151.0,6.0,0.1074854387432763,2022,6055986.200000001
AREQUIPA,CONDESUYOS,RIO GRANDE,40608,1266.0,4.0,0.1611568986568986,2022,8312725.109999999
AREQUIPA,ISLAY,COCACHACRA,40702,5729.0,8.0,0.0896412769105914,2022,18430274.43
AREQUIPA,ISLAY,DEAN VALDIVIA,40703,4231.0,7.0,0.1057539682539682,2022,8130049.960000003
AREQUIPA,ISLAY,ISLAY,40704,3017.0,9.0,0.0843618140792381,2022,16628090.810000002
AREQUIPA,ISLAY,MEJIA,40705,1005.0,4.0,0.1889097744360902,2022,4757254.85
AREQUIPA,ISLAY,PUNTA DE BOMBON,40706,4145.0,8.0,0.0880689393389469,2022,10474701.95
AREQUIPA,LA UNION,ALCA,40802,832.0,6.0,0.0877617269014607,2022,2564053.0200000005
AREQUIPA,LA UNION,CHARCANA,40803,380.0,4.0,0.1693282918149466,2022,3218056.2299999986
AREQUIPA,LA UNION,HUAYNACOTAS,40804,1036.0,5.0,0.1146435611660675,2022,8302444.21
AREQUIPA,LA UNION,PAMPAMARCA,40805,778.0,6.0,0.1013690245963646,2022,1801088.8900000006
AREQUIPA,LA UNION,PUYCA,40806,743.0,4.0,0.0879550821985032,2022,4953830.5200000005
AREQUIPA,LA UNION,QUECHUALLA,40807,314.0,3.0,0.2320878400524418,2022,234586.9100000001
AREQUIPA,LA UNION,SAYLA,40808,220.0,4.0,0.1498760097410311,2022,2993533.850000001
AREQUIPA,LA UNION,TAURIA,40809,180.0,3.0,0.2214022140221402,2022,-21276.189999999944
AREQUIPA,LA UNION,TOMEPAMPA,40810,348.0,2.0,0.284313725490196,2022,2992456.41
AREQUIPA,LA UNION,TORO,40811,330.0,5.0,0.1159945638744749,2022,3224928.92
AYACUCHO,HUAMANGA,ACOS VINCHOS,50102,2872.0,5.0,0.1373257614868353,2022,311507.8100000005
AYACUCHO,HUAMANGA,CARMEN ALTO,50103,13056.0,7.0,0.0997004662842995,2022,-7057713.930000003
AYACUCHO,HUAMANGA,CHIARA,50104,3914.0,5.0,0.1519632085200444,2022,323941.33000000194
AYACUCHO,HUAMANGA,QUINUA,50105,3678.0,5.0,0.1415375763595198,2022,752423.5800000019
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,50106,1515.0,3.0,0.2390872018197599,2022,722006.1000000034
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,50107,23267.0,7.0,0.0956904765016999,2022,6834257.290000007
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,50108,967.0,3.0,0.221332734058673,2022,160895.18999999948
AYACUCHO,HUAMANGA,VINCHOS,50109,9319.0,4.0,0.1670264751383524,2022,9148112.739999996
AYACUCHO,HUAMANGA,TAMBILLO,50110,3621.0,4.0,0.1789046653144016,2022,60631.72000000067
AYACUCHO,HUAMANGA,ACOCRO,50111,4953.0,5.0,0.136971486209733,2022,7853735.589999996
AYACUCHO,HUAMANGA,SOCOS,50112,4910.0,4.0,0.184726771785524,2022,-894864.3599999994
AYACUCHO,HUAMANGA,OCROS,50113,3315.0,5.0,0.1322581322545684,2022,6237618.2200000025
AYACUCHO,HUAMANGA,PACAYCASA,50114,1927.0,4.0,0.1917783182568128,2022,96786.59000000008
AYACUCHO,HUAMANGA,JESUS NAZARENO,50115,9328.0,5.0,0.1352456569086582,2022,317922.0800000001
AYACUCHO,CANGALLO,CHUSCHI,50204,3941.0,3.0,0.2223517100954916,2022,-66036.76999999955
AYACUCHO,CANGALLO,LOS MOROCHUCOS,50206,5122.0,3.0,0.2470096643130538,2022,547382.3999999985
AYACUCHO,CANGALLO,PARAS,50207,2885.0,6.0,0.1086018598057301,2022,-3023552.039999999
AYACUCHO,CANGALLO,TOTOS,50208,2252.0,4.0,0.1687199193310974,2022,-851384.8100000005
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,50211,1431.0,4.0,0.1805281489820127,2022,-363289.4000000004
AYACUCHO,HUANTA,AYAHUANCO,50302,1234.0,3.0,0.2209750566893424,2022,739386.8000000007
AYACUCHO,HUANTA,HUAMANGUILLA,50303,2750.0,5.0,0.1409907553796208,2022,984802.2300000024
AYACUCHO,HUANTA,IGUAIN,50304,2117.0,4.0,0.1753975755005689,2022,34044.06999999983
AYACUCHO,HUANTA,LURICOCHA,50305,3750.0,6.0,0.1098114572942948,2022,-1625971.839999998
AYACUCHO,HUANTA,SANTILLANA,50307,2392.0,4.0,0.1642856420770071,2022,2229494.64
AYACUCHO,HUANTA,SIVIA,50308,5530.0,5.0,0.1345068240074507,2022,1987999.16
AYACUCHO,HUANTA,LLOCHEGUA,50309,4689.0,7.0,0.0840215321724567,2022,10178130.73
AYACUCHO,HUANTA,CANAYRE,50310,1887.0,5.0,0.1388188034188034,2022,-3510241.590000004
AYACUCHO,HUANTA,UCHURACCAY,50311,1938.0,8.0,0.0883157726089448,2022,-2068370.0300000005
AYACUCHO,HUANTA,PUCACOLPA,50312,1460.0,4.0,0.1821545305032653,2022,1495093.8699999992
AYACUCHO,HUANTA,CHACA,50313,1484.0,5.0,0.1683371126228269,2022,641866.04
AYACUCHO,LA MAR,ANCO,50402,3329.0,6.0,0.0914830866633783,2022,6849480.330000002
AYACUCHO,LA MAR,AYNA,50403,4703.0,5.0,0.1307761990950226,2022,356025.41000000015
AYACUCHO,LA MAR,CHILCAS,50404,1182.0,5.0,0.1439710843373494,2022,1939063.7699999977
AYACUCHO,LA MAR,CHUNGUI,50405,2362.0,5.0,0.1320687784215435,2022,-1121429.9499999993
AYACUCHO,LA MAR,TAMBO,50406,6113.0,8.0,0.0791981649232538,2022,9005743.650000002
AYACUCHO,LA MAR,LUIS CARRANZA,50407,983.0,5.0,0.1611566883786503,2022,-1197372.9800000004
AYACUCHO,LA MAR,SANTA ROSA,50408,5141.0,7.0,0.0835725965865338,2022,792611.2400000021
AYACUCHO,LA MAR,SAMUGARI,50409,3669.0,4.0,0.156636735003974,2022,4008623.24
AYACUCHO,LA MAR,ANCHIHUAY,50410,2273.0,5.0,0.1449417922379594,2022,3947341.4399999976
AYACUCHO,LA MAR,ORONCCOY,50411,523.0,4.0,0.1477188031266244,2022,492923.0900000008
AYACUCHO,LUCANAS,AUCARA,50502,1196.0,4.0,0.1458775265886187,2022,-2486663.030000001
AYACUCHO,LUCANAS,CABANA,50503,607.0,7.0,0.0942546583850931,2022,-105748.39999999944
AYACUCHO,LUCANAS,CARMEN SALCEDO,50504,634.0,5.0,0.1257936507936508,2022,-2307770.87
AYACUCHO,LUCANAS,CHAVIÑA,50506,1013.0,5.0,0.1203787493645145,2022,-2898062.700000001
AYACUCHO,LUCANAS,CHIPAO,50508,1221.0,6.0,0.0943333542469249,2022,2914342.8200000003
AYACUCHO,LUCANAS,HUAC-HUAS,50510,528.0,1.0,0.4168187586599621,2022,657692.1300000001
AYACUCHO,LUCANAS,LARAMATE,50511,783.0,5.0,0.1240805734058329,2022,1200440.09
AYACUCHO,LUCANAS,LEONCIO PRADO,50512,701.0,4.0,0.1828897470694719,2022,287694.52
AYACUCHO,LUCANAS,LUCANAS,50513,1233.0,5.0,0.1141309647302904,2022,-891090.3099999996
AYACUCHO,LUCANAS,LLAUTA,50514,720.0,6.0,0.1208429146694304,2022,-302431.76999999955
AYACUCHO,LUCANAS,OCAÑA,50516,1370.0,3.0,0.2243792812016691,2022,642668.3200000003
AYACUCHO,LUCANAS,OTOCA,50517,943.0,5.0,0.1375628400796284,2022,1149983.13
AYACUCHO,LUCANAS,SANCOS,50520,1448.0,6.0,0.1058049815251056,2022,6345646.209999999
AYACUCHO,LUCANAS,SAN JUAN,50521,387.0,6.0,0.1131578947368421,2022,-322036.9499999997
AYACUCHO,LUCANAS,SAN PEDRO,50522,1306.0,5.0,0.1064084622372742,2022,477460.74999999953
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,50524,279.0,4.0,0.1496781115879828,2022,270476.29000000004
AYACUCHO,LUCANAS,SANTA LUCIA,50525,509.0,3.0,0.1906087209533657,2022,365614.6700000004
AYACUCHO,LUCANAS,SAISA,50529,216.0,3.0,0.1895459976105137,2022,759336.48
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,50531,529.0,2.0,0.2589582400666023,2022,-3871362.78
AYACUCHO,LUCANAS,SAN CRISTOBAL,50532,866.0,5.0,0.1178231292517006,2022,2080157.73
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,50604,450.0,4.0,0.1484291674509066,2022,2407527.169999999
AYACUCHO,PARINACOCHAS,CHUMPI,50605,1189.0,4.0,0.157771286953443,2022,-1093315.169999998
AYACUCHO,PARINACOCHAS,PACAPAUSA,50608,405.0,4.0,0.152027027027027,2022,-2164350.2500000005
AYACUCHO,PARINACOCHAS,PULLO,50611,1797.0,4.0,0.119380716149584,2022,2634392.5200000005
AYACUCHO,PARINACOCHAS,PUYUSCA,50612,1083.0,5.0,0.1229284205149636,2022,-218094.1499999985
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,50615,431.0,4.0,0.1404626227521484,2022,-2458472.759999999
AYACUCHO,PARINACOCHAS,UPAHUACHO,50616,676.0,4.0,0.1536429337853939,2022,133395.29000000004
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,50702,1183.0,4.0,0.1716101292178176,2022,-71124.41000000061
AYACUCHO,VICTOR FAJARDO,APONGO,50703,475.0,5.0,0.1235357895590142,2022,277555.9900000002
AYACUCHO,VICTOR FAJARDO,CANARIA,50704,1233.0,6.0,0.0895249361426426,2022,1225369.4600000004
AYACUCHO,VICTOR FAJARDO,CAYARA,50706,749.0,6.0,0.1053425584675584,2022,-2442.470000000205
AYACUCHO,VICTOR FAJARDO,COLCA,50707,1004.0,5.0,0.1476131503716409,2022,462185.8700000001
AYACUCHO,VICTOR FAJARDO,HUALLA,50708,980.0,6.0,0.088335851779248,2022,-863941.6300000008
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,50709,678.0,4.0,0.1723663725954221,2022,-2670599.75
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,50710,993.0,4.0,0.1604631054002151,2022,-169005.43999999994
AYACUCHO,VICTOR FAJARDO,SARHUA,50713,1542.0,5.0,0.127703289067102,2022,-1192349.8899999987
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,50714,1555.0,4.0,0.1594237041411851,2022,-2525645.6399999987
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,50715,277.0,4.0,0.1427809237152671,2022,375924.26
AYACUCHO,HUANCA SANCOS,SACSAMARCA,50802,844.0,4.0,0.1543932879160151,2022,1249729.5900000008
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,50803,1104.0,4.0,0.1251974591275498,2022,1167532.38
AYACUCHO,HUANCA SANCOS,CARAPO,50804,1305.0,5.0,0.1286833437391765,2022,-490566.0700000003
AYACUCHO,VILCAS HUAMAN,VISCHONGO,50902,2359.0,4.0,0.1721158000861775,2022,-4252714.37
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,50903,818.0,6.0,0.1135990709703216,2022,623876.6500000004
AYACUCHO,VILCAS HUAMAN,CARHUANCA,50904,497.0,4.0,0.1594953469953469,2022,308044.9600000002
AYACUCHO,VILCAS HUAMAN,CONCEPCION,50905,1516.0,4.0,0.1662339986844768,2022,2001.099999999628
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,50906,1002.0,5.0,0.1275383541574524,2022,145815.47999999998
AYACUCHO,VILCAS HUAMAN,SAURAMA,50907,765.0,4.0,0.170451512455516,2022,425270.4500000002
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,50908,833.0,3.0,0.2197723899059871,2022,196464.7000000004
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,51002,242.0,3.0,0.2095072322970639,2022,170351.66999999946
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,51003,216.0,4.0,0.1626506024096385,2022,-231512.10999999987
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,51004,847.0,4.0,0.1460485057692572,2022,371633.96
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,51005,292.0,5.0,0.1264069264069264,2022,797673.3899999997
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,51006,508.0,5.0,0.1264452069037221,2022,4766253.430000002
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,51007,295.0,5.0,0.1471492537313433,2022,-1566979.910000001
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,51008,320.0,4.0,0.1509433962264151,2022,-2015176.8200000008
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,51009,108.0,2.0,0.3439490445859873,2022,597553.1300000001
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,51010,323.0,4.0,0.1718085106382978,2022,649081.1800000002
AYACUCHO,SUCRE,BELEN,51102,152.0,5.0,0.1261410788381742,2022,20686.4300000004
AYACUCHO,SUCRE,CHALCOS,51103,347.0,5.0,0.1445833333333333,2022,52588.43999999994
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,51104,684.0,6.0,0.108574241236854,2022,896609.879999999
AYACUCHO,SUCRE,PAICO,51105,379.0,6.0,0.1140761548064918,2022,187632.27
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,51106,381.0,5.0,0.1266963741306669,2022,-15580.5
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,51107,454.0,4.0,0.1607675201346315,2022,743063.6299999999
AYACUCHO,SUCRE,SORAS,51108,524.0,4.0,0.1832184756747887,2022,1064183.0999999996
AYACUCHO,SUCRE,HUACAÑA,51109,254.0,4.0,0.1835260115606936,2022,85173.95000000007
AYACUCHO,SUCRE,CHILCAYOC,51110,429.0,4.0,0.1793478260869565,2022,-1114241.3500000006
AYACUCHO,SUCRE,MORCOLLA,51111,516.0,6.0,0.075617527821919,2022,275642.6599999992
CAJAMARCA,CAJAMARCA,ASUNCION,60102,4437.0,3.0,0.2006889036726281,2022,5069239.940000001
CAJAMARCA,CAJAMARCA,COSPAN,60103,3701.0,3.0,0.2152218924327273,2022,1417514.8899999997
CAJAMARCA,CAJAMARCA,CHETILLA,60104,2319.0,5.0,0.1423909781101394,2022,850083.7899999991
CAJAMARCA,CAJAMARCA,ENCAÑADA,60105,17187.0,7.0,0.1020375859593482,2022,13363797.170000002
